,predict_original_data
6493,848.8929273604119
6494,847.2509249558664
6495,844.8704148871997
6496,842.6772995940462
6497,841.6570132013956
6498,838.7918873395753
6499,837.5908482583994
6500,838.2290818258748
6501,837.6971787570898
6502,837.3264453373863
6503,837.1788364887254
6504,836.9243257584634
6505,836.5389429586364
6506,836.6159118369781
6507,836.2863708196712
6508,835.6043125885069
6509,835.8882414302425
6510,835.9485275144202
6511,836.047817715556
6512,836.5509671504884
6513,836.8433344139343
6514,836.9987116701436
6515,837.3504910059035
6516,837.5579728010174
6517,837.5378030036848
6518,837.269608669897
6519,836.8693606518261
6520,836.0486111686051
6521,835.0384164876237
6522,833.3798736752425
6523,832.1690204517122
6524,831.3220776028446
6525,830.6247482940428
6526,829.8378714643301
6527,829.5725649148036
6528,829.6233212760952
6529,830.0509112814021
6530,830.580016885391
6531,831.1622163576324
6532,831.1599841544123
6533,831.5891464068333
6534,832.8476665255705
6535,834.0390248226811
6536,834.3269430092721
6537,834.3186298039681
6538,833.6160769885792
6539,832.8019883802581
6540,832.4892509849411
6541,831.1736488244962
6542,829.7243968594411
6543,828.696652815121
6544,828.1898508240912
6545,827.9269210273686
6546,828.3321410906067
6547,828.3223865110114
6548,828.6679718424701
6549,829.1359715506945
6550,829.4262230162078
6551,830.1276958931479
6552,831.1207130548364
6553,831.7208419285331
6554,833.490211410967
6555,835.8130683904744
6556,837.9024160016083
6557,837.5132574951135
6558,837.3670286016458
6559,836.5126105457233
6560,835.8714986398254
6561,833.7711184558376
6562,831.9616311164302
6563,830.0639557802107
6564,829.09335416365
6565,829.0479753985744
6566,829.048265584082
6567,829.2607626622575
6568,829.3330841328807
6569,829.3782697706293
6570,829.512641970071
6571,829.3300013939216
6572,829.3797615553394
6573,829.1964867934205
6574,829.3883783701633
6575,829.3203285494604
6576,828.9816342898032
6577,828.8376349677222
6578,828.7153830438134
6579,828.817569447871
6580,828.9777059075791
6581,829.1215430684285
6582,829.2915344185091
6583,829.781107882307
6584,830.5317448429431
6585,831.144000841441
6586,831.5812731762827
6587,831.7551155750497
6588,831.830173292018
6589,831.9635209163803
6590,831.6717204091534
6591,831.3869381704714
6592,831.0338095429461
6593,830.7155166697694
6594,830.1584792624781
6595,829.7952695542431
6596,829.5467756450382
6597,829.5276608714771
6598,829.4660574606515
6599,829.1328483799167
6600,829.0399806587062
6601,828.9180010057332
6602,828.6232466339768
6603,828.2223339083363
6604,827.9184316672323
6605,827.6629758755131
6606,827.3986258593112
6607,827.4412498816678
6608,827.2692747513973
6609,827.3808037092767
6610,827.4803814362767
6611,827.4521420589566
6612,827.3335073699977
6613,827.1842656421261
6614,827.1019177821873
6615,826.988130334377
6616,826.9047752384463
6617,827.0345861651639
6618,827.1137490190459
6619,826.8735347289688
6620,826.8563544697562
6621,826.8338655155751
6622,826.7792680117333
6623,826.4790102406855
6624,826.2639331419156
6625,825.9410797504642
6626,825.7353278236479
6627,825.7558702273902
6628,825.6495287751868
6629,825.4724674072614
6630,825.2780683490448
6631,825.2061254706641
6632,825.2132330959506
6633,825.3604469079927
6634,825.560065064081
6635,825.7282266889669
6636,825.8266488223517
6637,826.084591143564
6638,826.3916882727511
6639,826.7317959556767
6640,827.0639045681171
6641,827.3434115810934
6642,827.4744594738933
6643,827.5630187046972
6644,827.716144110622
6645,828.0506608681957
6646,828.0417580015121
6647,827.822326860974
6648,827.6800483060326
6649,827.2886477153928
6650,826.9844142389015
6651,826.6709107418077
6652,826.2886984313907
6653,826.0087989833481
6654,825.9111660430999
6655,825.5936065707774
6656,825.4320859911304
6657,825.1819350131495
6658,824.903211024241
6659,824.8253922107986
6660,824.5612552573641
6661,824.5448068650134
6662,824.4628166435407
6663,824.2992334377707
6664,824.3477586636719
6665,824.6059123412092
6666,824.7752064761528
6667,825.0230066867337
6668,825.2325270810427
6669,824.9534957696574
6670,825.0889524354448
6671,825.2076653397238
6672,825.3209665250014
6673,825.3226650872537
6674,825.2477236577541
6675,825.2667424522976
6676,825.4062883600992
6677,825.5944141275079
6678,825.691514575217
6679,825.8066916834945
6680,825.9563450235694
6681,826.0278507334707
6682,826.0991088748547
6683,826.0005372328138
6684,825.9827408533721
6685,826.1239809705058
6686,826.0820011761388
6687,825.9564790818788
6688,825.7883333842772
6689,825.3258770278213
6690,824.8030439162587
6691,824.2975071793625
6692,823.6699844164314
6693,823.1799789684692
6694,822.8140481753508
6695,822.4976254006408
6696,822.3138478031912
6697,822.4304540069592
6698,822.5368306723675
6699,822.6819624724903
6700,822.6649877090362
6701,822.7915006385756
6702,822.9038368693763
6703,822.9660183114681
6704,823.1380942993742
6705,823.3003644456381
6706,823.302095879597
6707,823.457430482879
6708,823.5728091105136
6709,823.6196072837282
6710,823.6317262086347
6711,823.533493780577
6712,823.4543984826021
6713,823.2400925465915
6714,822.9569132801965
6715,822.7534358652189
6716,822.6133330014168
6717,822.4547413249055
6718,822.3682158970792
6719,822.1207968708816
6720,821.9756977655622
6721,822.0268001250989
6722,822.0864190601153
6723,822.0433547782545
6724,821.9372738812058
6725,821.859350680556
6726,821.9107085484465
6727,821.9026858505823
6728,821.8356223173079
6729,821.6337513212977
6730,821.5824671119178
6731,821.5487938385628
6732,821.3491625335793
6733,821.4392629464631
6734,821.3386329078897
6735,821.3551906427532
6736,821.4489714933052
6737,821.5529147813957
6738,821.5384509021164
6739,821.6592458723902
6740,821.6703029392293
6741,821.7343911799423
6742,821.950832930225
6743,822.1138133582281
6744,822.2213581744642
6745,822.3155345302389
6746,822.4319553265781
6747,822.6176951138883
6748,822.8111719010412
6749,822.9532675579986
6750,822.9824104995027
6751,822.9153657432317
6752,822.8024547698253
6753,822.6158504321764
6754,822.4098067567596
6755,822.1742911097024
6756,822.1086657668586
6757,821.8360724294148
6758,821.7919509799217
6759,821.7415843632888
6760,821.6476668302556
6761,821.6696214678666
6762,821.6474606727913
6763,821.5387802484614
6764,821.4939686877317
6765,821.4243368368409
6766,821.4308919021395
6767,821.4539480957136
6768,821.6052945902628
6769,821.6210166473485
6770,821.6759098884597
6771,821.574547070353
6772,821.411668259722
6773,821.2448445428724
6774,821.2035993915317
6775,821.1070393276555
6776,821.1859678252911
6777,821.3402757241389
6778,821.3331785647528
6779,821.4795379171928
6780,821.7639020779746
6781,822.0614871088969
6782,822.3871691473548
6783,822.5779212544841
6784,822.8038815892685
6785,823.1621465179037
6786,823.550828974803
6787,823.8906989810401
6788,824.1625733180189
6789,824.549692791468
6790,824.8125891977808
6791,825.0370634367692
6792,825.2230786550981
6793,825.2269974248038
6794,824.9690704223899
6795,824.9317347160019
6796,824.5988346874849
6797,824.265135009267
6798,824.0087761312542
6799,823.6698456374339
6800,823.5512322959403
6801,823.4980563744668
6802,823.3352766521709
6803,823.5175380739107
6804,823.5638403512801
6805,823.722245869464
6806,824.3170862004665
6807,825.628761757511
6808,827.08149255483
6809,828.7478860979417
6810,828.9190086523831
6811,828.7767765150026
6812,828.7486367607933
6813,828.7719875019251
6814,828.3979323779033
6815,827.2083909274343
6816,826.5177633209254
6817,826.0181139356649
6818,826.0313251418532
6819,826.2436403051502
6820,826.4415927040982
6821,825.8972634348034
6822,826.0642728399341
6823,827.249267033951
6824,828.5577070735798
6825,830.5161540667335
6826,832.8599336291845
6827,835.5782069048101
6828,837.9186492167738
6829,841.2647690160237
6830,842.6516433847819
6831,843.3016301272617
6832,842.3643259592741
6833,840.0026246203357
6834,837.7313781451732
6835,835.9427140452108
6836,834.327261661779
6837,832.8597195405508
6838,830.8476293333115
6839,829.5376553181152
6840,829.8473197807263
6841,830.0988505297232
6842,830.2838277491111
6843,830.2301751495551
6844,830.2274197569842
6845,829.8954919760624
6846,829.5215479796984
6847,828.5680233017624
6848,828.0740529816093
6849,827.7431622902778
6850,827.9488035471267
6851,827.7632485861815
6852,827.5407633716536
6853,825.3731526685466
6854,825.6377845695049
6855,826.0241913942048
6856,826.273948962778
6857,826.1855443487048
6858,826.2508339740403
6859,826.5545441842704
6860,828.7646388743191
6861,830.2385763731671
6862,830.4936490973248
6863,830.7736509704174
6864,831.0924463648869
6865,831.329932090904
6866,831.4323175618902
6867,832.7806375386222
6868,832.8425790811935
6869,833.6262592346072
6870,833.1825667173389
6871,832.6053964798787
6872,832.3955491577776
6873,832.1370846878632
6874,831.620068499503
6875,830.8395260114727
6876,830.295889503844
6877,830.6711853202394
6878,830.9801445271402
6879,831.4719177931901
6880,831.6621681348796
6881,832.0493713579408
6882,832.4744722357415
6883,833.0611144835724
6884,833.7254871357917
6885,834.1688987873591
6886,834.8547792792818
6887,835.5322054615041
6888,836.3174035456433
6889,836.584997739358
6890,837.1439867682964
6891,837.5343036838736
6892,838.2095360713187
6893,839.0280927262627
6894,839.9815175206215
6895,841.2159337042532
6896,842.9795186281574
6897,845.0962196572832
6898,846.1099926384792
6899,847.6085708460846
6900,852.6770391157182
6901,860.1094337913995
6902,864.7249544586516
6903,869.8590255203546
6904,868.5389130798128
6905,875.7058810341433
6906,880.8861039035963
6907,878.7828828820873
6908,876.5780732217966
6909,873.194559507886
6910,876.4912535214388
6911,877.5460257394419
6912,879.8607383495048
6913,878.2674064555646
6914,879.9987624430261
6915,883.1308721402287
6916,886.174495429598
6917,886.0185845366905
6918,885.1721708381684
6919,884.273214352243
6920,885.1572014832857
6921,885.085522929112
6922,884.1021031441521
6923,879.540724777509
6924,877.2079242920879
6925,874.4935112475899
6926,872.8794589679344
6927,871.0091059339654
6928,869.4239135041921
6929,868.1061610871095
6930,868.2554584818732
6931,867.9245235155395
6932,869.1469660527277
6933,870.4163429540342
6934,872.795954143884
6935,873.7539222982037
6936,873.9924592820704
6937,873.818714560681
6938,872.1108616902301
6939,871.3439046477245
6940,870.7131036937609
6941,869.0801998255689
6942,867.6527918227542
6943,866.3879532170223
6944,865.9951476485411
6945,865.6775699846711
6946,864.8759562689662
6947,863.5922602740226
6948,862.3712368597114
6949,861.5160755432775
6950,860.3910367461533
6951,860.219277797502
6952,860.9485080074653
6953,862.0190049202175
6954,862.3482259677612
6955,863.6879597246914
6956,864.853309516596
6957,864.8446408121273
6958,865.4863647352304
6959,865.9485200840995
6960,865.9647700140763
6961,867.4421281449374
6962,868.5643253680698
6963,869.8144104482056
6964,871.295389235793
6965,872.2150880807338
6966,873.4336088745857
6967,873.9965298695561
6968,874.9869623038918
6969,873.695310336503
6970,872.0381462552026
6971,870.4339333490038
6972,869.9787644033106
6973,869.5486159058528
6974,868.4751799809252
6975,866.7217812558866
6976,864.2898287140976
6977,861.9681436852978
6978,860.7653955110351
6979,859.2363517575507
6980,856.1030415146304
6981,854.0793647877626
6982,852.6368928922751
6983,851.5333439880836
6984,850.8748424167776
6985,850.1583581089897
6986,849.389637071031
6987,848.6965642809243
6988,848.0992008655853
6989,847.0202323365523
6990,846.2977331458071
6991,845.5626681687265
6992,844.7999588968519
6993,844.9226607578333
6994,844.3997703036505
6995,843.7136201356855
6996,843.1075587633148
6997,842.3182316791824
6998,841.7057357196873
6999,841.4977614121618
7000,840.9138390614049
7001,840.4807747308685
7002,840.3791735921053
7003,839.8876570971511
7004,839.6282272866655
7005,839.7531224620933
7006,839.3418480985606
7007,838.9623594071504
7008,838.4211383005829
7009,837.7874214570542
7010,837.4172566187027
7011,837.2771063444337
7012,836.6168523873844
7013,836.2863184072295
7014,836.282442306034
7015,836.2371503866029
7016,836.1500472542518
7017,836.2092108270429
7018,836.4278182111821
7019,836.3137731405226
7020,836.6113260570856
7021,836.2938866045366
7022,835.7438247828904
7023,835.920485150491
7024,835.5478452357756
7025,835.4768613604413
7026,835.7450715513473
7027,836.131847857989
7028,835.7666074752437
7029,835.5496385044376
7030,835.7437087810991
7031,835.3018920355638
7032,835.1712423745856
7033,834.5679904641282
7034,833.810297548673
7035,833.4318050981582
7036,833.3948496713426
7037,833.2221896382065
7038,833.6646255192604
7039,834.3141517117782
7040,834.7971589604956
7041,835.7236721508748
7042,836.3855987182733
7043,837.0463911848634
7044,837.788850201498
7045,838.0287329508
7046,837.7735678776032
7047,837.551108687727
7048,837.0697274877023
7049,836.7254349267713
7050,836.0845633061678
7051,835.4955367823977
7052,835.0056148402815
7053,834.5884671512581
7054,833.977325989612
7055,833.8011331148195
7056,833.686710673221
7057,833.5328171494602
7058,833.9207649939624
7059,833.9502960533189
7060,834.2864207994286
7061,834.7648636363142
7062,835.1148478564019
7063,835.4091150906435
7064,835.6825539029812
7065,835.6823766715463
7066,835.8939092571557
7067,836.3705537343693
7068,836.6204373831855
7069,836.8160046090876
7070,837.1091119750535
7071,837.3804421818281
7072,837.7531453735187
7073,838.0376377041542
7074,837.9325495630794
7075,838.1439262089738
7076,838.4929017779378
7077,838.6075512229928
7078,838.917720329115
7079,839.1120035710784
7080,839.2017993440899
7081,839.1657867747269
7082,839.2247022312147
7083,839.1924393248808
7084,839.0835161753399
7085,839.3818838600071
7086,839.2568833756045
7087,839.9053559063366
7088,840.4954278398645
7089,840.9264427302386
7090,841.3291016805974
7091,841.9681714950805
7092,842.958256043763
7093,844.2398360454829
7094,844.9707167488268
7095,845.2985604968636
7096,846.0638029667057
7097,846.8742325317443
7098,848.1006254795534
7099,848.5735474880337
7100,848.079056269602
7101,847.7907721134933
7102,847.5142378556814
7103,847.4143478142144
7104,846.8522195697033
7105,846.640450169264
7106,846.1968379828032
7107,845.7308732125776
7108,845.1357457616781
7109,845.1476922534229
7110,844.923515501419
7111,844.7335481692501
7112,844.596327682781
7113,844.8558795687194
7114,844.5533268934178
7115,844.8305414355809
7116,844.3192829321509
7117,844.2870445576342
7118,844.5565822611185
7119,844.3124845828421
7120,843.8710549524412
7121,843.6040182004266
7122,843.8172496919501
7123,843.6775839947218
7124,843.6206748702128
7125,843.1347661364966
7126,842.8248571222839
7127,842.9927409424942
7128,843.1073641010779
7129,843.1290508768104
7130,843.151777986663
7131,843.8223793025383
7132,844.357363918232
7133,844.8791721588616
7134,845.1691050260254
7135,845.692522331429
7136,846.2081083263511
7137,847.1507779693312
7138,846.9134746195638
7139,847.1065901394647
7140,847.892950232852
7141,848.2920234461465
7142,848.978917469931
7143,849.7361342054095
7144,850.1158953462929
7145,851.132137252498
7146,851.4753871607612
7147,852.3850580977191
7148,852.6031117946067
7149,853.1559899792787
7150,853.3005387728595
7151,853.1024415230737
7152,852.873112264419
7153,852.5616014977131
7154,851.4828727293421
7155,851.6275323016663
7156,851.303971400024
7157,852.2675921490583
7158,853.2341615527795
7159,854.5451646418093
7160,855.5567332694034
7161,855.5920763847221
7162,855.5530576626223
7163,855.0352616564066
7164,854.9674446314868
7165,854.019098413023
7166,852.9727791860108
7167,852.273306923157
7168,852.0163876497402
7169,853.4537744438051
7170,855.7741782055926
7171,856.4093172564719
7172,855.5453192957594
7173,855.0611298711124
7174,854.7090130807785
7175,854.2687770849235
7176,852.7885276847899
7177,850.7768053581765
7178,849.2348500474917
7179,848.5096100043361
7180,848.7701919127978
7181,848.8335834926223
7182,849.0984849176756
7183,849.2607625663251
7184,850.2599728541121
7185,852.0251685569551
7186,854.4050263240894
7187,856.509843806591
7188,858.4284482586517
7189,860.4732373168877
7190,862.5678920112035
7191,864.8324064488156
7192,864.6597735307912
7193,864.037731015118
7194,862.2174405851122
7195,860.2614465564659
7196,857.6677381789302
7197,855.4258711170917
7198,853.6611770186564
7199,851.9158395539444
7200,850.5086601944099
7201,849.8266305942052
7202,848.6238986592095
7203,848.4415980224117
7204,848.4119811507566
7205,847.9294109195679
7206,848.0811714103301
7207,848.2221995687852
7208,849.0994312979832
7209,849.9669136793268
7210,850.6848739277564
7211,851.9692367043299
7212,852.7996347737937
7213,854.0112478016752
7214,854.2693097640041
7215,854.6748400685694
7216,854.5800075407592
7217,855.4002795785809
7218,855.7190582062727
7219,856.6412356030443
7220,857.1257994136357
7221,857.7242410025603
7222,858.7737097116145
7223,858.7268239844034
7224,858.9498665260733
7225,859.3826857321147
7226,859.479711650212
7227,859.4593573931245
7228,860.2409786066248
7229,860.4668962905452
7230,860.6578494575938
7231,860.6602345068154
7232,860.5638261991824
7233,860.7480515693368
7234,860.1845045339031
7235,859.4453189186977
7236,858.9757153003364
7237,858.7240476847619
7238,859.6400204940193
7239,860.0008793774723
7240,859.5687144068875
7241,860.2876428470256
7242,860.7742847391701
7243,861.5141119130765
7244,861.4862185770266
7245,861.0623060257865
7246,861.3247166281456
7247,862.1405196423427
7248,863.0475281943314
7249,863.2530050360153
7250,863.6278743176737
7251,863.6866511040956
7252,865.5503209019612
7253,866.2126739369563
7254,864.8985274392444
7255,863.9326186627164
7256,861.2969947884924
7257,858.5009110303121
7258,857.1265543621801
7259,854.4430559068222
7260,852.1055944081864
7261,850.398934946873
7262,849.6739035732353
7263,849.4559437715874
7264,850.1917344543991
7265,851.1765536392523
7266,851.7445223083987
7267,852.8186499413421
7268,853.3594188114877
7269,853.8476546961845
7270,853.8576702443855
7271,853.9239330797141
7272,852.8841367128226
7273,852.7667547971948
7274,851.6607314023806
7275,850.8312962130165
7276,850.3642620141901
7277,849.2314993874197
7278,848.0316803697316
7279,847.4065630523138
7280,846.8511526681789
7281,846.7553647234395
7282,846.3500256594778
7283,846.2503963470801
7284,846.8399808093408
7285,848.0942915985974
7286,848.8162428294016
7287,850.0902795017889
7288,849.1768834254501
7289,849.2920373363415
7290,848.8647606779757
7291,848.5341542043185
7292,848.1934695659893
7293,847.8126212408105
7294,846.7765340092753
7295,846.3156728944416
7296,846.2674022837476
7297,846.215896638261
7298,845.8046717811079
7299,844.9273624196231
7300,844.3635819102827
7301,845.5422166562714
7302,846.323572623584
7303,847.2009556494992
7304,849.1300899715865
7305,850.2180025665533
7306,851.1871134027433
7307,851.949121234688
7308,851.1768709598939
7309,850.8796390609829
7310,850.9759966421243
7311,849.9693720058654
7312,848.7937457876411
7313,847.7190017126786
7314,846.8888700463744
7315,846.5046620356543
7316,845.1004593298933
7317,843.6091049443628
7318,842.1518566513878
7319,840.8918866880339
7320,839.9558451302843
7321,839.0975151471699
7322,838.1785719318904
7323,837.6039181797954
7324,836.6603843644441
7325,836.4845289104722
7326,835.9769677042344
7327,835.3960164295165
7328,834.8577442744801
7329,834.643207585048
7330,834.1443967284263
7331,833.9153146671995
7332,833.685346038279
7333,833.3371544456836
7334,833.1322845024197
7335,832.9511556438367
7336,832.6690522779556
7337,832.6915009832335
7338,832.8357631652073
7339,832.9645995593065
7340,833.0553856076947
7341,833.5614928199848
7342,833.9559733487306
7343,834.7193352500951
7344,835.346725637418
7345,835.6673288581878
7346,835.9812738380417
7347,837.1849437169793
7348,838.3484626193206
7349,839.778849021444
7350,840.8874713989687
7351,842.1191506979723
7352,842.8488821978498
7353,843.2608076127931
7354,843.4110259935209
7355,842.9013530616044
7356,841.5321359300186
7357,839.8503030292105
7358,838.591802722608
7359,837.6367408924613
7360,836.8445288481954
7361,836.1807434872472
7362,835.6573904865788
7363,835.068457868606
7364,834.6418200009904
7365,834.8301995818599
7366,834.8769790810829
7367,834.8991900551629
7368,835.207878356525
7369,835.6695085355624
7370,835.9362485703606
7371,836.5132422661412
7372,836.9635247840212
7373,837.5522233157557
7374,837.7622788885577
7375,838.1378918345218
7376,838.3297138103575
7377,838.1458268278707
7378,837.9354137148421
7379,837.7553453290514
7380,837.4171169712479
7381,837.1265981093469
7382,836.917589953873
7383,836.8384745620149
7384,836.9403523835996
7385,837.028456936855
7386,836.7458773521502
7387,836.7758560845854
7388,836.8185984830814
7389,836.9754587033307
7390,837.0498084636873
7391,837.2443525675773
7392,836.846506416041
7393,837.1856683747584
7394,837.4862904860652
7395,837.4602683855976
7396,837.4237200445297
7397,838.0791946510009
7398,838.0624420141248
7399,838.4061700855125
7400,838.8332274069154
7401,839.1011732030208
7402,839.5683552342123
7403,840.1623393453198
7404,840.6662749949671
7405,841.6445886790067
7406,842.1187364987362
7407,843.1221005262233
7408,843.5295421942434
7409,843.9421606033585
7410,844.2580073683885
7411,844.9926784867639
7412,845.4360930838568
7413,844.6502992885812
7414,844.8835778706033
7415,845.2186914500501
7416,845.884553099145
7417,845.9134803957003
7418,845.3993539922737
7419,846.5160980550663
7420,848.2977037558187
7421,850.320506917993
7422,851.3806016189133
7423,852.310685278678
7424,853.2317200046936
7425,854.6828577466646
7426,854.9429005208275
7427,854.0211519994391
7428,853.0918451700268
7429,851.2636266044619
7430,850.7573650088092
7431,849.7485406191155
7432,848.9559576641907
7433,848.1555815744808
7434,847.697397892952
7435,846.6620182615216
7436,845.9307184194982
7437,845.8946121871995
7438,845.5016143060635
7439,845.3881996960052
7440,845.1706834559039
7441,845.0281240606677
7442,844.7954578480346
7443,844.8304820593869
7444,845.3645670443742
7445,845.708136125185
7446,845.3431889350966
7447,844.971854953669
7448,844.9676968756977
7449,844.4816440337515
7450,843.9873167522
7451,843.863728498329
7452,842.8405575987362
7453,842.1769004393343
7454,841.9449563960416
7455,841.3417217203537
7456,841.3796700422641
7457,841.688444209613
7458,841.5181355229828
7459,842.2109404253779
7460,842.7006667188764
7461,843.5046863285705
7462,845.0883469444201
7463,846.2187387243272
7464,846.4753169440319
7465,846.349606409296
7466,846.5213287551189
7467,846.0054081116015
7468,846.0929925888994
7469,845.7634572198255
7470,844.8951059687239
7471,845.518274725596
7472,846.1118795370663
7473,846.7828186386939
7474,847.5485374729221
7475,848.1973008757359
7476,848.5027898021076
7477,848.8928162213647
7478,848.8243516918111
7479,849.3031179402536
7480,849.7471847587797
7481,851.0061669880752
7482,850.9331305752781
7483,850.7333143492024
7484,850.9762998115846
7485,850.9302391820423
7486,850.6807204195972
7487,850.3258306638036
7488,849.3723899664266
7489,849.054097538046
7490,848.4453385101102
7491,848.2049168565845
7492,847.4516631789003
7493,847.578301236204
7494,847.3461784262909
7495,847.5528811638954
7496,846.9428500894957
7497,847.670712837219
7498,847.475652825189
7499,846.8975921062414
7500,845.9085653621728
7501,845.6498530243405
7502,844.7576475620355
7503,844.3162251510955
7504,843.2205924388991
7505,842.5428949585538
7506,842.5171855588754
7507,842.4996342753407
7508,842.9310769787452
7509,843.2813980149657
7510,843.6501731109084
7511,844.3151202404968
7512,844.9415033292424
7513,845.123733403036
7514,844.9461133203553
7515,844.33552576847
7516,844.6340641177173
7517,843.9699195968436
7518,843.2908214557789
7519,842.270556627547
7520,841.7145484239866
7521,841.6382320678467
7522,841.4521215517959
7523,841.2401429852011
7524,841.1609495886157
7525,841.1107332767197
7526,841.1907931159387
7527,842.353654552417
7528,843.3175310232594
7529,843.5475913239814
7530,844.0959004132582
7531,843.8537394030544
7532,843.5723219622188
7533,843.316408474971
7534,842.8182319895446
7535,841.8283901438095
7536,840.9585434865875
7537,840.240171505718
7538,839.3374847903893
7539,838.4541112361793
7540,837.8615601770106
7541,836.8426787478007
7542,836.0270544357782
7543,834.9558022976611
7544,834.2893199985674
7545,833.4266633535757
7546,832.5092697627568
7547,831.5695436213272
7548,831.0252713269126
7549,830.4397552521032
7550,829.9495439256581
7551,829.590502041708
7552,829.3882156764137
7553,829.1529439289042
7554,829.1989490093196
7555,829.151420707721
7556,828.9600910813421
7557,829.2153837310589
7558,829.0733718999477
7559,829.0007103736243
7560,829.2736397340586
7561,829.4431099389212
7562,829.8488952805811
7563,830.3036261398914
7564,830.6227745615181
7565,830.9180628148083
7566,831.243005178094
7567,831.6342610492154
7568,831.9027738785267
7569,831.765234990294
7570,832.1376647354671
7571,832.5698499511958
7572,832.6897142860055
7573,833.1404787707718
7574,833.3805171587792
7575,833.7318205753004
7576,834.1532623944665
7577,834.3766098886797
7578,834.3753348120403
7579,834.5830856150994
7580,834.7804513557683
7581,834.8264923190973
7582,835.1594660719716
7583,835.2882665970924
7584,835.3773256775842
7585,835.2235881018852
7586,835.1963594797835
7587,834.7821418677588
7588,834.9223621472598
7589,835.0319828842579
7590,835.0836920072525
7591,835.4690771005221
7592,835.9822395167586
7593,836.9469502332013
7594,837.7975791041135
7595,838.5012634047782
7596,839.2324978732368
7597,839.7418985517987
7598,840.8737519181537
7599,842.0920665467216
7600,842.5400562809701
7601,842.2603736170994
7602,842.0315478509591
7603,841.4513755756291
7604,841.0398005003228
7605,839.8125191555034
7606,838.6518883519457
7607,837.6112349717631
7608,837.2132352380639
7609,836.7597119154541
7610,836.947390211758
7611,836.950909753081
7612,836.9554395867892
7613,837.0950042291504
7614,837.2379841837914
7615,837.4887752277332
7616,837.9501918440268
7617,838.3132537023486
7618,838.287612237337
7619,839.0291449155428
7620,839.563141661015
7621,839.8731808765664
7622,840.0966306663613
7623,840.0677142562444
7624,840.1642755638962
7625,840.1157388747532
7626,840.714680222213
7627,840.7877200326078
7628,841.1377726865222
7629,841.1624860766146
7630,841.9340835102366
7631,842.5172106569376
7632,843.1296058183366
7633,843.0842653717363
7634,842.938857163182
7635,843.0750060541376
7636,843.2868367217102
7637,844.0985060380214
7638,844.0407476217422
7639,844.1086592661452
7640,843.6027271188096
7641,843.2452990028995
7642,842.9478345507251
7643,842.3915140220572
7644,841.8416422681232
7645,840.9199152234996
7646,840.2637569415624
7647,839.5743852512742
7648,839.4676315775458
7649,839.2555390121855
7650,839.2522766722775
7651,839.1068106003311
7652,838.7099741541679
7653,838.6026433694019
7654,839.2498949539828
7655,839.2083922135125
7656,839.0436086755299
7657,839.2871631472664
7658,838.5404040703414
7659,838.2786679299454
7660,838.2132651656614
7661,837.4508122727588
7662,837.125420377093
7663,837.1672621484072
7664,837.5589149868758
7665,838.6458026331435
7666,840.1728734519353
7667,841.2147932135107
7668,842.3186501626384
7669,842.938707169534
7670,843.5465189990946
7671,842.9957092569954
7672,841.8564336280022
7673,841.0986591732474
7674,839.605872006237
7675,838.6592742432451
7676,837.8379831613111
7677,837.3240357957019
7678,837.100520460672
7679,837.1691495022978
7680,836.9171880548345
7681,836.781559627012
7682,836.8817757830718
7683,836.6028657549051
7684,836.5612587396719
7685,836.7261878487421
7686,836.2507787437695
7687,836.0829833290372
7688,836.1121717603525
7689,835.9954327564997
7690,836.1740554955807
7691,836.4573485627108
7692,836.3949444934434
7693,836.7141193644711
7694,837.199291825164
7695,837.8056240263217
7696,838.0067839835791
7697,838.0109056657058
7698,837.6455496861994
7699,837.1995512285965
7700,837.0953659770953
7701,836.9462717218131
7702,836.4594525823188
7703,835.9484094855366
7704,835.5449831669375
7705,835.5574233132446
7706,835.5046526464998
7707,836.007638552184
7708,835.1817363731532
7709,834.9082382663041
7710,835.2404716963374
7711,835.2333302720768
7712,834.8922611555437
7713,834.3349255470956
7714,833.4006877588854
7715,832.6495235461679
7716,832.0788461528999
7717,831.4705980854225
7718,830.7553747152095
7719,830.5293115720075
7720,830.392760803982
7721,830.7928754700212
7722,830.769535325408
7723,831.0942217907224
7724,831.189556767013
7725,831.1164905178694
7726,831.0329146969128
7727,830.7072111407041
7728,830.3630280987682
7729,829.7647343162554
7730,829.3507096974319
7731,828.8308148515101
7732,828.5837012844883
7733,828.5101892132855
7734,828.2941636772005
7735,828.0448700377917
7736,827.8619018359092
7737,827.8287357565166
7738,827.7360924050265
7739,827.4808456310946
7740,827.3075143818484
7741,827.189694902927
7742,827.0892159353255
7743,826.7186766995494
7744,826.4901367758122
7745,826.2586979952598
7746,826.2001480512116
7747,826.0595594317529
7748,825.8588529826313
7749,825.7089385677551
7750,825.6832659099754
7751,825.6933132736312
7752,825.562829302309
7753,825.6523427715681
7754,825.5194578672806
7755,825.5122822085405
7756,825.5859798403137
7757,825.7421381667483
7758,825.9766389630952
7759,826.1658017339867
7760,826.2379329223918
7761,826.3554895445119
7762,826.4009607559702
7763,826.350832533613
7764,826.4201133719843
7765,826.3656747030032
7766,826.4885589876924
7767,826.6235947080957
7768,826.7470340316949
7769,827.1226026577251
7770,827.5554987652308
7771,827.8763277666391
7772,828.0783979798141
7773,828.1039664074441
7774,828.1417231337517
7775,828.2316103691736
7776,828.269697617593
